train_loss,train_mae,val_loss,val_mae
6.215543985962868,1.9008840465545653,,
3.7353886830806733,1.4947459870576858,7.127162483231775,2.13672490366574
2.746643514037132,1.2783175998926162,5.6213627324022095,1.8897445407407036
2.6630844610929487,1.281787946820259,4.2379369036904695,1.6269031454776894
2.3328009289503098,1.1932280892133713,4.466882135333686,1.6595927538542912
1.9804952085018157,1.094109641313553,3.3227555998440446,1.4301010473021145
1.830482223033905,1.0574549627304077,3.262003939213424,1.3917814184879433
1.6820622992515564,1.0251902210712434,2.8438706192476997,1.2746600375093262
1.6259754461050033,1.00472050011158,2.618995156781427,1.2398359960523144
1.5374709069728851,0.9729514044523239,2.3882635194679787,1.1891116880137345
1.4742550909519196,0.9579909026622773,2.607041789539929,1.2323977371741985
1.3500770643353461,0.9075807264447212,2.9889547906751774,1.3414975913434193
1.2454753172397615,0.8790390837192535,2.5975080625764253,1.2694461366225933
1.2690566211938858,0.8896148788928986,2.186719635951108,1.1253980850351268
1.1683974435925484,0.845537092089653,2.2826488896690567,1.14434899749427
1.0382459995150566,0.8033903813362122,1.973107973049427,1.0957331441599747
0.946678513288498,0.7649772825837136,1.980340994637588,1.084074418092596
0.9303287771344185,0.7542946180701255,1.975645779535688,1.081425311236546
0.9065675190091134,0.7481051054596901,1.984363115039365,1.0838166413636043
0.8894589081406593,0.7434503898024559,2.016867909965844,1.0963307762968129
0.8775128583610058,0.7352380290627479,1.9545018323536576,1.0779399481312981
0.8376152250170708,0.720727123618126,1.9841189785250302,1.0845341538560802
0.8612628012895585,0.7276941525936127,2.0117508183265556,1.0865060769278427
0.8386368069052696,0.7183943516016007,1.9852390047805062,1.0842009628641194
0.8199720719456672,0.7161954253911972,2.0235098924102455,1.090844001235633
