train_loss,train_mae,val_loss,val_mae
8.453414555323326,2.185161105657028,,
4.839012288441093,1.7248977382304305,5.166060551007589,1.7952276786168417
3.8282784440759885,1.544113119780007,4.525461872418721,1.6904902776082358
3.546811879186307,1.4643276535858543,3.733917490641276,1.5286122024059297
3.5958124833591913,1.4480962652271077,3.3794925014177957,1.4503372033437094
3.2518800072750804,1.3876889211646581,4.215995498498281,1.5444168031215668
2.840756066774918,1.3190199854010243,3.322301137447357,1.4192450642585754
2.8221149202120506,1.300640577481965,3.877618698279063,1.457154663403829
2.5640097861572846,1.2514510498208515,4.324216701587042,1.5291479349136352
2.5021075348732835,1.2327926234673645,3.716281223297119,1.403455368677775
2.326540412791705,1.1843041802866985,3.3878974934418995,1.3488215486208597
2.180249460167804,1.1561880500639898,3.140006544192632,1.368766192595164
2.4672644840458693,1.2140284615047907,3.312167149782181,1.3468242824077605
2.0203929513187733,1.1190000446671147,2.92525003751119,1.3010873973369599
2.09017824028003,1.1182937074010655,3.065001581112544,1.32680494983991
2.328612548062357,1.1645781670586537,3.041033234198888,1.3156793773174287
2.2514914953607623,1.1469579985586262,3.453844356536865,1.4258261303106943
2.095921387043545,1.1109742557598372,3.197283879915873,1.3515299618244172
2.1157972937828657,1.0945866107940674,2.9506579915682476,1.290742858250936
2.009707557195324,1.0630960126044386,3.134840033451716,1.3248224953810375
2.6797914616132186,1.1846392210257255,3.491918710867564,1.3397529045740764
2.198831902217057,1.116464904304278,3.3497424205144246,1.36455370982488
1.9003068519345785,1.0683920110686351,3.061086392402649,1.322864935795466
1.643368241645522,0.9987531200808993,3.7798258821169535,1.3967565913995108
1.538303713172169,0.9766283348455267,3.0349468529224395,1.314257844289144
1.6338901438955533,1.0059412061157873,2.976201993227005,1.3171980857849122
1.5364826887972274,0.963592883893999,3.242569766441981,1.3253519276777903
1.3505677643973948,0.9170308582863566,2.644634344180425,1.255009537935257
1.619628168768802,0.9855334617323794,3.248200887441635,1.3242789467175802
1.4423883221412108,0.9391923268972817,3.155059444904327,1.3254672149817148
1.4973909955913738,0.9575694683244673,3.147432565689087,1.3157322029272716
1.3382955208673315,0.9123748566134501,3.6173591176668802,1.3695671300093333
1.9252292993715254,1.0411394036422341,3.158658681313197,1.3241702973842622
1.357229185811544,0.901739576105344,3.24710102279981,1.322887698809306
1.3429819374518879,0.8906326107049393,3.0094908674558005,1.2951065957546235
