train_loss,train_mae,val_loss,val_mae
3.753896301811181,1.446423977324106,,
2.1457472096369106,1.1314745458584388,2.590248229411932,1.2482076791616588
1.7595636364325737,1.0306930785040254,2.2119092368162594,1.1619857251644135
1.6179737645445518,0.9814053316718166,2.674815446138382,1.2691039603490095
1.2538590769744613,0.8725704015458672,2.013118189114791,1.074685199902608
1.3772492090475212,0.8968398773554459,1.874444033090885,1.0437445021592653
1.0800728904969483,0.8027105664165275,2.2210062788083005,1.1280132692593794
0.9740856732558278,0.75758010930228,2.001386915261929,1.077453157076469
0.7783413688534672,0.6675022484608066,2.3350257117014666,1.1629915099877577
0.7189970453387325,0.652816414543726,2.128666802094533,1.0713947014166758
0.6033205823990905,0.6094133000350693,1.8692170759806266,1.0174135921093135
0.5361196919552331,0.5590621259027314,2.153127894951747,1.109931773864306
0.5182804177397663,0.5426038607810307,1.8811466166606317,1.038344064584145
0.6415964622520706,0.5959365324487964,2.157789883705286,1.093219314630215
0.4408463720702431,0.49111019610201273,1.8298755150574904,1.0081393271684647
0.5684422925837989,0.5655778386060474,2.380380888397877,1.1578854780930738
0.42880661264785286,0.48948510584321997,1.6790577540030847,0.9648326451961811
0.3424640522853842,0.43474261694162797,1.7950029419018672,0.9737704671346225
0.40639478619237546,0.47269933374182693,1.8215492453712683,0.9890531633908932
0.42585232260736444,0.47951747968937586,1.9262399323857748,1.0226477888914256
0.3963161527531818,0.4627848509156588,1.9291089819027827,1.024828280393894
0.28944228958447005,0.3990278531914776,1.755946655686085,0.9763806175727111
0.2958914475533569,0.4006763494130477,1.9830970053489392,1.0177919085209186
0.5083953730255655,0.5055434712507192,1.835655999298279,1.001681265922693
0.3759888337870825,0.44594204975563345,1.8918598225483527,1.0502848671032832
0.1979425002287314,0.3321095566147739,1.7510434755912194,0.9781675843092111
0.14433407110785976,0.28964687782583887,1.864870038170081,1.0106468086059277
0.13341476135317562,0.2760938575256218,1.81215027318551,0.9941659627052454
0.13860960883422963,0.2779931469449719,1.77998486161232,0.986056041259032
0.12996782326293224,0.2670556134679942,1.7915980781500156,0.9890076884856591
0.11918006344580824,0.2573627509827753,1.7641037490505438,0.9785407449190433
0.11661387215712045,0.25546486512983885,1.757773803976866,0.9773560968729166
0.11897493710795652,0.2545293822739888,1.7399638707821186,0.9700223230398618
0.10776704538939069,0.24707293640641334,1.699129814711901,0.9587621184495779
0.10386739168496965,0.24296303324907728,1.739044254215864,0.9697005920685254
