train_loss,train_mae,val_loss,val_mae
4.216128379974551,1.5581391517398426,,
2.360473339418763,1.1818607779382502,2.2750432835175443,1.1784230814530299
2.016648972497403,1.1038654226701237,1.909721532693276,1.0887053792293255
1.6543467195288648,1.0040115262698202,1.9817675375021422,1.1252930599909563
1.4349342503593963,0.93637529796767,1.9370578252352202,1.083919733762741
1.3741389900735281,0.8965419287820464,1.768060292188938,1.0391485828619738
1.1258268940795972,0.8254888413600552,2.454478218005254,1.1977782570398772
1.1561508523029032,0.8330818634588741,2.417696721278704,1.1554915859149053
0.8334762156009674,0.7115443334417436,2.6274898029290714,1.2220099316193507
0.7520570069262125,0.6697778183858372,1.9574047338504057,1.0601097620450532
0.8104497123401142,0.6839866221529766,2.5834072874142575,1.2373503217330346
0.6644680100737266,0.6321963228068306,1.7823720643153558,0.9949141259376819
0.6407041345695847,0.6083950406139337,1.7718392885648286,0.9822694613383367
0.5804640475696731,0.5875339175312264,1.8348561972379684,0.9978782740923074
0.5774156255918799,0.584852830009553,2.026106813779244,1.1003269736583416
0.503735282467407,0.5414541427371571,1.9195280716969416,1.0063591026342833
0.631900750028277,0.6068071772172613,1.8812829703092575,0.9785588830709457
0.5615339678468056,0.5661273873546748,1.7586701959371567,0.9611472877172323
0.45090876548614317,0.5160772939330166,1.919104545735396,0.9790037446297132
0.3700924788429899,0.45338524747820735,1.8540924202937346,0.9937706497999338
0.3327294519370042,0.44322831827459985,1.9368460866121144,1.020506541316326
0.3445124202272267,0.44407837165212166,1.6801707721673524,0.9560933239184893
0.34501556126238075,0.4357635383177729,1.8751195543087447,0.9497713916576825
0.3869008806723993,0.47277816898614455,2.73957429597011,1.2182144912389608
0.3677735530491014,0.4636231704244336,1.9537875113578944,1.0176630593263185
0.2399184370359171,0.3745397984692194,2.098994556527871,1.0525038597675471
0.18094393704990738,0.3241439766964866,1.6818695228833418,0.9590101070128955
0.16318939094549245,0.30794301961810844,1.7240567619983966,0.9681958819811161
0.15797898918390274,0.2997596155381897,1.7105899665218134,0.9643485832672852
0.1482106202363389,0.2907259148880116,1.6733716605947568,0.9471760036853644
0.1484836445560733,0.28988433556938636,1.6949547712619488,0.9588201596186712
0.15155695013484907,0.2915646943073828,1.703519144310401,0.9539857793312806
0.1371682212118385,0.28207843729014537,1.6945055591372342,0.94767715380742
0.136108320134068,0.2778041633298096,1.6986794935969205,0.9457996372993176
0.12652909639969612,0.2691126444096704,1.6685891466645093,0.936083374115137
