train_loss,train_mae,val_loss,val_mae
10.407864793141682,2.420675339301427,,
4.706929689645767,1.676661412914594,7.309329441615513,1.9355910633291518
3.9723667442798614,1.5385226398706435,6.554641136101314,1.9728143811225891
3.5130093653996783,1.4557362740238509,5.485391795635223,1.7089190653392248
3.1362001543243725,1.3737251877784729,4.482368073293141,1.5485065834862846
3.2059418708086014,1.373350690305233,4.673341491392681,1.5473723007099969
2.82720079968373,1.3016286080082258,4.277940311602184,1.568374672106334
2.712440485258897,1.2707039271791776,4.276548879487174,1.5103599663291658
2.735048121213913,1.2820317283272744,4.126326101166861,1.4493955267327172
2.4400943711400034,1.2148723999659221,5.297321051359177,1.5359046395335878
2.1578238184253373,1.1385942578315735,5.36910385957786,1.6667287349700928
2.2651448376476764,1.1731606801350911,4.836462081543037,1.4794465345995766
2.321503662566344,1.1838179076711337,5.188252562390907,1.498709765928132
2.2128023117780686,1.1394976685444513,5.589555559413774,1.6193077117204666
1.8558177831272284,1.0634106216331323,4.626604584112231,1.4298596595014845
1.9725389659404755,1.0808410485585531,5.056291689564075,1.510952149118696
1.99967608427008,1.0958445385098456,5.144358392272677,1.6114950435502189
1.7526127805312475,1.0223284487922986,4.90863582279001,1.5292817481926508
1.7800683706998826,1.0371148457129797,5.015327412102904,1.5658615955284663
1.587860070168972,0.9839970499277115,5.024323975534311,1.4856102104697908
1.7579439332087834,1.0269261121749877,5.910857726366625,1.5914776644536428
1.5240803360939026,0.965513680378596,5.170236569430147,1.5370648162705558
1.4633060316244761,0.9454619059960048,4.850579253730497,1.450479997055871
1.4138876115282377,0.9277825320760409,5.631852475128004,1.5351796416299683
1.9567706108093261,1.0459216023484865,5.96538908513529,1.5769929438829422
1.6106435067951679,0.9663163423538208,5.08927613443562,1.5090213801179613
1.533267551412185,0.9510044857859612,6.088775196245739,1.6737771012953349
1.2774436970551808,0.8752499088644982,5.195565850606987,1.5274687920297896
1.417880520472924,0.9258202408750852,6.088462772113936,1.5745712156806673
1.289435861011346,0.8741100025673707,5.6826203380312235,1.5987184281860078
1.326642741759618,0.8819170718391737,5.40185525218424,1.5096880325249262
1.3729019323984781,0.893431881070137,5.716976226440498,1.5908653480666024
1.3195841290056705,0.8700643464922905,5.670137119612524,1.5037487553698676
1.4601329877972602,0.9105570261677106,5.937908577599695,1.609592237642833
1.1488267501195273,0.8339655146002769,6.113904946084533,1.4867549347026008
